Customer_ID,Age,Gender,Location,Device_Type,Signup_Date,Session_Count,Avg_Session_Duration,Pages_Viewed,Product_Views,Add_to_Cart_Count,Total_Purchases,Total_Spend,Avg_Order_Value,Last_Purchase_Date,Recency,Frequency,Monetary,Engagement_Level,Purchase_Probability,Product_Category,Product_ID,Interaction_Score
CUST002576,32.0,Male,Mumbai,Mobile,2023-09-13,25,18,24,9,7,0,0.0,87.41,2024-03-07,299,0,0.0,Very Low,0.0,Books,PROD92960,0.19
CUST002577,21.0,Female,Hyderabad,Desktop,2022-05-07,1,27,1,4,3,0,0.0,85.64,2024-05-18,227,0,0.0,Very Low,0.0,Books,PROD13585,0.22
CUST002578,41.0,Male,Mumbai,Mobile,2024-07-23,90,17,46,28,6,0,0.0,92.22,2024-08-24,129,0,0.0,Low,0.12,Home,PROD21331,0.39
CUST002579,36.0,Female,Delhi,Mobile,2023-10-11,42,16,3,2,2,2,198.05,91.96,2024-12-24,7,2,198.05,Low,0.33,Books,PROD53072,0.17
CUST002580,51.0,Female,Bangalore,Mobile,2021-07-24,97,22,42,43,9,0,0.0,75.3,2024-03-13,293,0,0.0,Low,0.44,Home,PROD83659,0.42
CUST002581,41.0,Other,Delhi,Mobile,2022-01-20,24,11,1,6,3,0,0.0,47.05,2024-09-08,114,0,0.0,Very Low,0.02,Beauty,PROD62376,0.07
CUST002582,32.0,Female,Delhi,Tablet,2024-02-15,14,21,1,0,5,0,0.0,71.72,2024-07-30,154,0,0.0,,0.12,Fashion,PROD89587,0.14
CUST002583,68.0,Male,Chennai,Mobile,2023-12-28,93,16,31,18,4,2,169.15699999999998,89.03,2024-11-17,44,2,169.15699999999998,Low,0.26,Fashion,PROD77892,0.37
CUST002584,37.0,Female,Mumbai,Mobile,2022-09-26,40,16,31,15,12,0,0.0,39.37,2024-09-17,105,0,0.0,Very Low,0.41,Sports,PROD11122,0.34
CUST002585,48.0,Male,Mumbai,Mobile,2022-05-05,78,17,1,0,3,2,33.91,15.93,2024-12-30,1,2,33.91,Very Low,0.13,Electronics,PROD90591,0.22
CUST002586,26.0,Male,Delhi,Mobile,2022-05-08,78,15,42,33,11,0,0.0,24.81,2024-02-28,307,0,0.0,Low,0.11,Beauty,PROD32978,0.47
CUST002587,33.0,Female,Delhi,Mobile,2024-06-16,24,13,1,0,0,2,286.53,136.14,2024-12-14,17,2,286.53,,0.0,Electronics,PROD90758,0.05
CUST002588,23.0,Male,Bangalore,Mobile,2021-10-08,25,21,7,9,6,1,16.65,16.78,2024-11-22,39,1,16.65,Low,0.05,Books,PROD79767,0.25
CUST002589,51.0,Male,Delhi,Mobile,2023-03-26,41,19,13,27,11,2,596.828,314.12,2024-11-14,47,2,596.828,Very Low,0.12,Sports,PROD26197,0.29
CUST002590,30.0,Female,Chennai,Mobile,2023-03-16,34,18,1,11,4,2,257.88,121.91,2024-12-30,1,2,257.88,Low,0.23,Fashion,PROD80863,0.15
CUST002591,29.0,Male,Mumbai,Mobile,2023-02-06,88,19,30,10,5,1,229.159,241.22,2024-07-24,160,1,229.159,Low,0.0,Home,PROD17474,0.22
CUST002592,31.0,Male,Delhi,Desktop,2023-03-10,49,28,25,38,5,0,0.0,22.61,2024-09-22,100,0,0.0,Very Low,0.14,,PROD36758,0.35
CUST002593,50.0,Female,Delhi,Desktop,2021-12-22,133,13,51,43,11,4,273.63,68.12,2024-10-17,75,4,273.63,Medium,0.31,Electronics,PROD20442,0.56
CUST002594,36.0,Female,Hyderabad,Tablet,2022-10-19,76,24,1,0,2,0,0.0,147.99,2024-02-23,312,0,0.0,Very Low,0.26,Home,PROD73836,0.18
CUST002595,28.0,Female,,Mobile,2023-10-19,19,17,34,9,1,1,120.34,119.24,2024-10-13,79,1,120.34,Low,0.0,Sports,PROD58419,0.21
CUST002596,33.0,Female,Bangalore,Mobile,2023-11-07,82,17,32,16,2,0,0.0,45.2,2024-08-23,130,0,0.0,,0.32,Fashion,PROD89449,0.27
CUST002597,30.0,Male,Pune,Desktop,2021-02-22,132,22,45,32,1,1,93.89,87.16,2024-10-21,71,1,93.89,Low,0.72,Fashion,PROD56027,0.45
CUST002598,53.0,Female,Delhi,,2022-05-16,31,16,22,20,5,0,0.0,219.87,2024-08-28,125,0,0.0,Very Low,0.3,,PROD38979,0.2
CUST002599,46.0,Male,Mumbai,Desktop,2024-12-07,92,23,50,29,9,1,87.48,85.64,2024-12-27,4,1,87.48,Low,0.35,Beauty,PROD31317,0.44
CUST002600,35.0,Female,Mumbai,Desktop,2023-08-12,99,19,47,28,4,1,60.86,60.81,2024-11-16,45,1,60.86,Low,0.46,Fashion,PROD53560,0.44
CUST002601,50.0,Female,Delhi,Desktop,2023-10-08,85,14,38,30,13,1,854.625391074893,537.7074745453702,2024-12-15,16,1,854.625391074893,Low,0.45,Home,PROD31353,0.41
CUST002602,31.0,Male,Delhi,Tablet,2023-07-05,68,21,1,0,2,1,67.21249999999999,70.75,2024-11-27,34,1,67.21249999999999,Very Low,0.08,Sports,PROD58923,0.15
CUST002603,40.0,Female,Mumbai,Desktop,2022-04-24,127,16,18,14,5,0,0.0,500.0,2024-05-07,238,0,0.0,Low,0.22,Electronics,PROD87120,0.29
CUST002604,62.0,Female,Delhi,Desktop,2023-12-23,94,25,35,32,7,2,327.31,158.34,2024-12-29,2,2,327.31,Low,0.6,Home,PROD11767,0.42
CUST002605,55.0,Female,Delhi,Mobile,2023-03-07,36,14,17,11,1,1,19.6,20.08,2024-11-17,44,1,19.6,Very Low,0.05,Fashion,PROD86947,0.12
CUST002606,51.0,Female,Mumbai,Desktop,2023-01-15,60,17,31,35,7,5,293.08,60.05,2024-12-21,10,5,293.08,Low,0.41,Beauty,PROD67725,0.31
CUST002607,24.0,Female,Delhi,Mobile,2021-02-22,62,20,38,25,4,1,50.806,53.48,2024-11-24,37,1,50.806,Very Low,0.4,Books,PROD29913,0.3
CUST002608,67.0,Other,Kolkata,Desktop,2023-01-08,50,23,55,28,7,4,814.68,201.08,2024-12-11,20,4,814.68,Low,0.31,Electronics,PROD51508,0.38
CUST002609,28.0,Female,Delhi,Mobile,2024-09-02,62,15,20,33,6,2,133.97,66.25,2024-12-28,3,2,133.97,Very Low,0.52,Sports,PROD90469,0.3
CUST002610,45.0,Male,Hyderabad,Mobile,2024-02-07,5,13,10,14,1,2,188.85,87.13,2024-11-23,38,2,188.85,Very Low,0.0,Beauty,PROD72215,0.2
CUST002611,40.0,Male,Bangalore,Desktop,2023-07-03,90,13,33,24,5,0,0.0,47.93,2024-04-10,265,0,0.0,Very Low,0.62,Beauty,PROD70078,0.31
CUST002612,31.0,Female,Delhi,Mobile,2023-12-23,41,8,12,8,1,0,0.0,262.94,2024-01-09,357,0,0.0,Very Low,0.11,Electronics,PROD65914,0.21
CUST002613,57.0,Female,Mumbai,Desktop,2023-04-27,62,19,38,18,5,2,264.22,134.68,2024-11-03,58,2,264.22,Low,0.0,Electronics,PROD32302,0.37
CUST002614,24.0,Male,Delhi,Mobile,2023-03-26,50,25,27,19,5,3,405.8685,142.41,2024-12-12,19,3,405.8685,Very Low,0.16,Electronics,PROD21233,0.33
CUST002615,25.0,Male,Bangalore,Desktop,2024-10-09,51,24,24,10,3,0,0.0,204.57,2024-01-30,336,0,0.0,Very Low,0.17,Sports,PROD40324,0.2
CUST002616,56.0,Female,Delhi,Desktop,2023-07-14,4,29,1,13,4,1,163.18,161.26,2024-11-06,55,1,163.18,Very Low,0.42,Electronics,PROD14670,0.21
CUST002617,30.0,Female,Mumbai,Desktop,2024-05-08,37,24,8,9,2,1,173.5,163.54,2024-10-02,90,1,173.5,Very Low,0.29,Fashion,PROD88991,0.17
CUST002618,57.0,Female,Mumbai,Mobile,2023-09-08,35,15,1,2,3,1,68.29,64.42,2024-12-01,30,1,68.29,Very Low,0.0,Fashion,PROD34222,0.15
CUST002619,46.0,Female,Kolkata,Mobile,2023-02-14,121,11,44,25,6,1,89.2525,93.95,2024-12-08,23,1,89.2525,Low,0.15,Home,PROD76793,0.35
CUST002620,45.0,Male,Delhi,Desktop,2023-04-19,108,24,36,26,7,1,221.79,212.96,2024-12-01,30,1,221.79,Low,0.22,Sports,PROD14279,0.39
CUST002621,25.0,Male,Bangalore,Mobile,2021-03-25,89,17,29,6,3,2,61.9,32.25,2024-12-05,26,2,61.9,Low,0.46,Electronics,PROD50557,0.29
CUST002622,68.0,Female,Bangalore,Mobile,2021-05-22,107,6,27,25,4,0,0.0,32.83,2024-02-10,325,0,0.0,Low,0.0,Books,PROD70860,0.34
CUST002623,23.0,Male,Kolkata,Mobile,2023-09-06,73,21,24,11,2,1,18.78,17.24,2024-10-19,73,1,18.78,Low,0.26,Fashion,PROD41510,0.31
CUST002624,54.0,Male,Bangalore,Mobile,2022-03-07,158,10,59,34,9,0,0.0,52.66,2024-03-13,293,0,0.0,Low,0.38,Electronics,PROD75696,0.48
CUST002625,39.0,Female,Bangalore,Mobile,2021-11-22,94,11,36,43,5,1,267.77,277.98,2024-08-29,124,1,267.77,Low,0.25,Fashion,PROD19898,0.38
CUST002626,37.0,Female,Kolkata,Mobile,2023-02-02,158,11,34,30,14,1,52.62,49.27,2024-11-24,37,1,52.62,Low,0.43,Electronics,PROD46216,0.52
CUST002627,38.0,Male,,Mobile,2022-05-11,67,14,18,0,2,3,1173.402,411.72,2024-11-26,35,3,1173.402,Very Low,0.39,Beauty,PROD35673,0.19
CUST002628,37.0,Male,,Desktop,2023-03-09,127,15,52,46,17,1,84.38,88.66,2024-12-03,28,1,84.38,Low,0.48,Home,PROD92370,0.51
CUST002629,65.0,Male,Mumbai,Mobile,2021-09-11,79,18,24,0,1,1,33.18,30.8,2024-12-10,21,1,33.18,Low,0.04,Beauty,PROD95208,0.25
CUST002630,45.0,Female,Chennai,Tablet,2021-03-11,15,24,6,0,2,0,0.0,23.22,2024-04-27,248,0,0.0,,0.23,Electronics,PROD56348,0.16
CUST002631,57.0,Female,Chennai,Mobile,2023-11-16,135,10,40,31,5,1,99.2257155092574,34.59037291537669,2024-12-30,1,1,99.2257155092574,Low,0.39,Fashion,PROD20260,0.37
CUST002632,58.0,Female,Bangalore,Mobile,2022-07-06,9,18,1,0,1,2,356.32,168.61,2024-12-13,18,2,356.32,Very Low,0.01,Electronics,PROD81233,0.16
CUST002633,31.0,Male,Bangalore,Mobile,2022-04-28,66,17,9,0,0,0,0.0,91.94,2024-03-22,284,0,0.0,Very Low,0.36,Books,PROD22122,0.13
CUST002634,24.0,Male,Hyderabad,Mobile,2022-09-18,127,16,45,34,6,2,553.33,272.49,2024-12-17,14,2,553.33,Low,0.43,Home,PROD79196,0.37
CUST002635,29.0,Female,Delhi,Mobile,2022-06-05,56,18,20,8,4,3,42.0,14.5,2024-12-14,17,3,42.0,Very Low,0.2,Electronics,PROD48839,0.2
CUST002636,20.0,Male,Hyderabad,Desktop,2023-12-26,61,26,20,15,8,1,253.58939900331168,172.4168826789308,2024-10-30,62,1,253.58939900331168,Very Low,0.14,Fashion,PROD72412,0.33
CUST002637,46.0,Male,Mumbai,Mobile,2024-09-07,47,11,25,22,10,1,156.95,147.17,2024-07-25,159,1,156.95,Very Low,0.24,Books,PROD68259,0.46
CUST002638,30.0,Male,Pune,Desktop,2024-02-25,108,28,17,26,5,2,210.77,104.15,2024-12-19,12,2,210.77,Very Low,0.46,Fashion,PROD93818,0.4
CUST002639,47.0,Male,Chennai,Mobile,2023-03-02,103,17,1,6,7,1,144.29,144.68,2024-11-20,41,1,144.29,Low,0.16,Electronics,PROD46120,0.24
CUST002640,32.0,,Hyderabad,Mobile,2023-12-11,36,19,19,11,2,2,60.56,29.58,2024-12-07,24,2,60.56,,0.08,Beauty,PROD84804,0.15
CUST002641,26.0,Male,Delhi,Mobile,2024-10-14,67,16,39,31,5,1,157.61,149.63,2024-12-23,8,1,157.61,Low,0.0,Fashion,PROD55916,0.38
CUST002642,38.0,Female,Mumbai,Desktop,2022-06-27,77,20,24,0,3,0,0.0,64.21,2024-01-12,354,0,0.0,Very Low,0.27,Home,PROD57029,0.26
CUST002643,21.0,Female,Delhi,Mobile,2024-10-28,83,16,37,41,14,1,92.0835,96.93,2024-12-14,17,1,92.0835,Low,0.31,Beauty,PROD68078,0.44
CUST002644,42.0,Male,Hyderabad,Desktop,2022-12-10,44,16,12,11,3,1,108.69,105.13,2024-11-16,45,1,108.69,Very Low,0.0,Beauty,PROD65267,0.14
CUST002645,42.0,Male,Hyderabad,Mobile,2021-10-07,62,18,28,51,13,1,53.27,49.61,2024-08-30,123,1,53.27,Low,0.22,Home,PROD93330,0.4
CUST002646,22.0,Female,Delhi,Mobile,2024-12-28,83,16,17,14,5,2,147.73,71.82,2024-12-14,17,2,147.73,Very Low,0.05,Home,PROD96348,0.26
CUST002647,35.0,Male,Bangalore,Mobile,2024-12-22,31,11,25,20,1,0,0.0,90.63,2024-05-24,221,0,0.0,Very Low,0.0,Beauty,PROD67928,0.2
CUST002648,28.0,Male,Chennai,Desktop,2023-03-13,30,35,17,0,2,2,40.336999999999996,21.23,2024-12-21,10,2,40.336999999999996,Very Low,0.22,Home,PROD79518,0.21
CUST002649,33.0,Male,Mumbai,Desktop,2023-10-25,57,33,29,12,1,4,648.79,167.61,2024-12-29,2,4,648.79,Very Low,0.26,Fashion,PROD18567,0.37
CUST002650,42.0,Female,Bangalore,Mobile,2023-01-08,83,22,24,16,3,1,14.47,14.94,2024-12-04,27,1,14.47,Low,0.29,Fashion,PROD33016,0.26
CUST002651,37.0,Male,Chennai,Desktop,2024-07-18,84,22,55,34,8,2,104.79,49.13,2024-12-10,21,2,104.79,Low,0.59,Electronics,PROD42434,0.52
CUST002652,50.0,Female,Bangalore,Mobile,2023-12-02,33,25,9,24,13,1,12.55,11.91,2024-12-30,1,1,12.55,Very Low,0.3,Electronics,PROD93524,0.23
CUST002653,59.0,Female,Hyderabad,Desktop,2023-10-20,3,26,26,20,9,1,77.65,70.76,2024-11-27,34,1,77.65,Very Low,0.23,Fashion,PROD75345,0.22
CUST002654,43.0,Female,Bangalore,Desktop,2023-01-17,23,40,13,7,6,0,0.0,37.87,2024-08-24,129,0,0.0,Very Low,0.0,Beauty,PROD58471,0.17
CUST002655,24.0,Female,Pune,Desktop,2022-11-09,29,26,31,27,15,1,98.25,94.09,2024-11-30,31,1,98.25,Low,0.07,Fashion,PROD64050,0.3
CUST002656,21.0,Male,Mumbai,Desktop,2024-04-22,150,6,50,31,2,1,175.41,176.04,2024-12-04,27,1,175.41,Low,0.28,Electronics,PROD73572,0.3
CUST002657,39.0,Female,Bangalore,Mobile,2022-08-12,94,11,43,35,2,4,172.15,39.93,2024-09-11,111,4,172.15,Low,0.35,Electronics,PROD35018,0.43
CUST002658,48.0,Male,Mumbai,,2024-08-15,96,23,37,13,3,1,145.47,134.38,2024-11-10,51,1,145.47,Low,0.34,Electronics,PROD44415,0.33
CUST002659,67.0,Female,Mumbai,Mobile,2023-10-03,41,18,10,21,5,1,36.33,35.47,2024-07-04,180,1,36.33,Very Low,0.07,,PROD33298,0.18
CUST002660,30.0,Male,,Mobile,2024-12-18,114,10,24,20,7,2,431.205,226.95,2024-10-11,81,2,431.205,Low,0.47,Books,PROD86299,0.31
CUST002661,18.0,Male,Mumbai,Mobile,2022-08-23,44,22,42,34,4,0,0.0,64.51,2024-04-29,246,0,0.0,Very Low,0.18,Books,PROD77734,0.28
CUST002662,33.0,Male,Pune,Mobile,2021-08-04,66,21,9,1,4,0,0.0,25.6,2024-08-26,127,0,0.0,Very Low,0.16,Sports,PROD22959,0.25
CUST002663,25.0,Male,Pune,Mobile,2024-09-28,63,14,30,30,14,3,63.36,21.97,2024-07-04,180,3,63.36,Low,0.22,Electronics,PROD86323,0.32
CUST002664,59.0,Male,Delhi,Mobile,2022-09-13,93,8,44,17,2,10,325.59,31.21,2024-12-20,11,10,325.59,Medium,0.52,Electronics,PROD48500,0.3
CUST002665,25.0,Male,Hyderabad,Mobile,2021-02-09,111,14,37,20,3,1,46.32,44.74,2024-11-30,31,1,46.32,Low,0.49,Home,PROD42576,0.38
CUST002666,19.0,Male,Bangalore,Mobile,2023-02-08,47,16,1,4,3,2,209.323,110.17,2024-12-19,12,2,209.323,Very Low,0.02,Home,PROD69442,0.16
CUST002667,48.0,,Chennai,Desktop,2024-07-03,75,22,24,16,4,3,64.96,22.43,2024-11-03,58,3,64.96,Very Low,0.0,Beauty,PROD94881,0.29
CUST002668,46.0,Male,Bangalore,Mobile,2022-01-27,25,15,3,0,1,0,0.0,59.56,2024-03-03,303,0,0.0,Low,0.12,Fashion,PROD99377,0.03
CUST002669,39.0,Female,,Desktop,2024-02-02,53,30,16,9,3,2,93.19,42.71,2024-10-31,61,2,93.19,Low,0.15,Fashion,PROD58522,0.24
CUST002670,20.0,Female,Chennai,Mobile,2023-03-02,113,7,41,23,7,4,1900.0,500.0,2024-11-17,44,4,1900.0,Low,0.22,Electronics,PROD75513,0.4
CUST002671,46.0,Male,Hyderabad,Mobile,2024-10-03,40,14,27,12,4,2,243.89,116.1,2024-11-20,41,2,243.89,Very Low,0.03,Beauty,PROD95817,0.27
CUST002672,31.0,Female,Bangalore,Mobile,2024-09-07,48,14,7,20,6,1,41.01,39.28,2024-12-30,1,1,41.01,Very Low,0.0,Sports,PROD69399,0.21
CUST002673,59.0,Male,Kolkata,Mobile,2022-07-26,85,12,33,16,4,3,245.77,77.7,2024-10-27,65,3,245.77,Low,0.5,Fashion,PROD57459,0.3
CUST002674,19.0,Female,Kolkata,Mobile,2023-11-11,1,11,1,0,3,0,0.0,72.18,2024-07-15,169,0,0.0,,0.0,Home,PROD54263,0.07
CUST002675,28.0,Female,Bangalore,Mobile,2023-07-25,84,14,45,20,3,0,0.0,27.26,2024-04-20,255,0,0.0,Medium,0.14,Sports,PROD54983,0.29
CUST002676,34.0,Female,Bangalore,Mobile,2023-05-01,6,21,5,0,1,0,0.0,29.05,2024-03-03,303,0,0.0,Very Low,0.0,Home,PROD99466,0.0
CUST002677,33.0,Female,Pune,Mobile,2022-04-27,72,17,36,26,9,1,83.63,80.8,2024-12-16,15,1,83.63,Low,0.0,Books,PROD21375,0.33
CUST002678,,Male,Delhi,Desktop,2022-02-20,126,6,55,42,5,2,526.2049999999999,276.95,2024-11-14,47,2,526.2049999999999,Low,0.48,Home,PROD13629,0.47
CUST002679,39.0,Female,Delhi,Mobile,2022-08-17,22,23,7,22,9,2,56.47,25.87,2024-11-26,35,2,56.47,Very Low,0.29,Home,PROD37240,0.2
CUST002680,55.0,Female,Mumbai,Mobile,2024-10-11,45,21,19,0,1,2,89.2,43.84,2024-07-04,180,2,89.2,Very Low,0.14,Books,PROD58926,0.09
CUST002681,19.0,Female,Kolkata,Desktop,2022-11-28,23,17,20,1,1,0,0.0,37.63,2024-01-23,343,0,0.0,Very Low,0.49,Home,PROD90656,0.1
CUST002682,35.0,Female,Hyderabad,Mobile,2023-12-04,42,15,37,18,3,1,118.04,113.31,2024-11-18,43,1,118.04,Low,0.32,Fashion,PROD71781,0.28
CUST002683,54.0,Male,Mumbai,Tablet,2024-10-11,86,12,43,22,4,0,0.0,73.74,2024-01-31,335,0,0.0,Low,0.32,Fashion,PROD46871,0.26
CUST002684,68.0,Female,Pune,Mobile,2024-01-09,63,20,29,6,3,1,57.3,54.05,2024-12-22,9,1,57.3,Low,0.34,Electronics,PROD66497,0.27
CUST002685,,Male,Hyderabad,,2023-10-01,105,18,26,18,5,5,609.58,113.89,2024-11-27,34,5,609.58,Low,0.34,Electronics,PROD98836,0.27
CUST002686,58.0,Male,Kolkata,Mobile,2022-07-05,9,22,1,19,5,4,338.12,84.37,2024-12-27,4,4,338.12,Very Low,0.0,Books,PROD19075,0.25
CUST002687,55.0,Male,Mumbai,Mobile,2022-12-02,130,18,53,45,9,2,68.08,33.25,2024-10-18,74,2,68.08,Low,0.35,Books,PROD55492,0.46
CUST002688,29.0,Male,Bangalore,Mobile,2024-06-12,70,18,26,8,2,1,13.708499999999999,14.43,2024-12-22,9,1,13.708499999999999,Very Low,0.18,Fashion,PROD73145,0.31
CUST002689,30.0,Female,Hyderabad,Tablet,2023-08-17,110,21,23,15,5,2,157.85,73.83,2024-12-20,11,2,157.85,Low,0.3,Fashion,PROD28702,0.29
CUST002690,29.0,Female,Bangalore,Mobile,2024-02-19,55,19,17,10,7,0,0.0,142.81,2024-05-06,239,0,0.0,Low,0.09,Home,PROD51927,0.16
CUST002691,30.0,Male,Hyderabad,Mobile,2022-12-11,53,14,2,5,4,1,21.127999999999997,22.24,2024-11-19,42,1,21.127999999999997,Very Low,0.42,Electronics,PROD62599,0.11
CUST002692,21.0,Male,Chennai,Mobile,2022-08-25,36,14,1,0,2,1,24.909,26.22,2024-09-21,101,1,24.909,Very Low,0.16,Books,PROD68502,0.08
CUST002693,53.0,Male,Delhi,Mobile,2022-03-10,6,18,14,5,2,2,61.02,28.09,2024-12-17,14,2,61.02,Low,0.17,Fashion,PROD93804,0.15
CUST002694,63.0,Male,,,2023-03-13,45,15,12,26,1,0,0.0,109.08,2024-01-18,348,0,0.0,Very Low,0.0,Sports,PROD14823,0.26
CUST002695,30.0,Female,Mumbai,Mobile,2022-12-18,31,15,16,8,3,0,0.0,87.19,2024-06-06,208,0,0.0,Very Low,0.0,Fashion,PROD58758,0.13
CUST002696,33.0,Female,Delhi,Mobile,2023-12-23,4,23,7,0,0,1,72.2,69.91,2024-08-17,136,1,72.2,,0.22,Books,PROD32688,0.08
CUST002697,30.0,Male,Mumbai,Mobile,2024-04-09,53,14,15,26,4,1,198.79,195.27,2024-11-13,48,1,198.79,Very Low,0.27,Books,PROD82487,0.27
CUST002698,37.0,Male,Delhi,Mobile,2022-10-04,117,9,50,36,5,1,54.94,52.95,2024-12-18,13,1,54.94,Very Low,0.11,Fashion,PROD51540,0.37
CUST002699,61.0,Female,Delhi,Mobile,2024-05-04,103,8,46,35,6,0,0.0,52.58,2024-04-10,265,0,0.0,Low,0.42,Fashion,PROD89696,0.41
CUST002700,55.0,Male,Chennai,Mobile,2022-09-02,19,20,1,16,1,0,0.0,28.73,2024-01-07,359,0,0.0,Very Low,0.21,Home,PROD32575,0.11
CUST002701,29.0,Female,Hyderabad,Mobile,2021-10-08,45,25,24,18,7,0,0.0,143.54,2024-05-30,215,0,0.0,Very Low,0.08,Home,PROD38803,0.3
CUST002702,54.0,Female,Delhi,Mobile,2021-06-27,66,9,11,1,4,1,22.6955,23.89,2024-12-28,3,1,22.6955,Low,0.0,Home,PROD54255,0.08
CUST002703,28.0,Male,Hyderabad,Desktop,2023-04-01,59,26,11,12,2,1,19.104499999999998,20.11,2024-12-17,14,1,19.104499999999998,Very Low,0.05,Fashion,PROD63391,0.27
CUST002704,28.0,Male,Mumbai,Desktop,2024-08-25,104,26,27,0,2,5,434.57,79.65,2024-12-05,26,5,434.57,Low,0.56,Fashion,PROD97930,0.26
CUST002705,55.0,Female,Mumbai,Desktop,2021-07-19,80,21,8,28,3,1,284.2305,299.19,2024-11-17,44,1,284.2305,Low,0.0,Beauty,PROD33713,0.27
CUST002706,45.0,Female,Bangalore,Tablet,2023-06-10,50,20,9,0,0,1,52.36,52.59,2024-12-25,6,1,52.36,Very Low,0.32,Beauty,PROD51191,0.2
CUST002707,29.0,Female,Hyderabad,Tablet,2023-07-07,20,37,6,3,3,4,59.03,14.83,2024-11-29,32,4,59.03,Low,0.0,Books,PROD49177,0.16
CUST002708,62.0,Male,Chennai,Desktop,2021-06-10,32,33,1,4,2,1,80.3,74.19,2024-11-29,32,1,80.3,,0.1,Books,PROD10245,0.25
CUST002709,22.0,Female,,Tablet,2022-03-09,24,26,1,0,4,2,121.72,62.46,2024-12-27,4,2,121.72,Very Low,0.0,Home,PROD40263,0.18
CUST002710,42.0,Male,Hyderabad,Desktop,2023-02-12,4,31,1,0,3,0,0.0,500.0,2024-03-28,278,0,0.0,,0.09,Books,PROD72034,0.2
CUST002711,23.0,Male,Hyderabad,Desktop,2023-04-01,73,22,39,44,13,2,780.18,368.16,2024-10-25,67,2,780.18,Low,0.46,Books,PROD54154,0.49
CUST002712,32.0,Male,Pune,Mobile,2021-12-08,24,22,13,21,9,1,52.8,54.48,2024-12-13,18,1,52.8,Very Low,0.0,Books,PROD93104,0.24
CUST002713,25.0,Female,Mumbai,Mobile,2022-08-22,78,16,38,42,22,0,0.0,106.27,2024-02-14,321,0,0.0,Low,0.24,Electronics,PROD46547,0.52
CUST002714,54.0,Male,Bangalore,Desktop,2022-08-24,16,22,17,8,2,1,88.1125,92.75,2024-12-26,5,1,88.1125,Very Low,0.45,Fashion,PROD75435,0.13
CUST002715,38.0,Female,Bangalore,Mobile,2022-04-08,36,17,2,14,3,4,34.27,8.19,2024-11-16,45,4,34.27,Very Low,0.04,Beauty,PROD53445,0.21
CUST002716,,Female,Pune,Desktop,2023-10-01,71,29,45,37,9,0,0.0,189.16,2024-05-08,237,0,0.0,Low,0.11,Fashion,PROD87549,0.47
CUST002717,20.0,Female,Mumbai,Mobile,2024-04-04,53,15,43,28,18,1,27.949,29.42,2024-11-13,48,1,27.949,Low,0.24,Home,PROD56522,0.37
CUST002718,61.0,Female,Bangalore,Mobile,2023-02-12,41,16,41,35,7,1,61.79,57.65,2024-12-29,2,1,61.79,Low,0.13,Electronics,PROD97260,0.29
CUST002719,41.0,Male,Delhi,Desktop,2023-10-25,41,28,42,31,13,0,0.0,24.06,2024-03-27,279,0,0.0,Low,0.21,Electronics,PROD70201,0.39
CUST002720,32.0,,Bangalore,Desktop,2023-06-22,30,26,12,13,0,0,0.0,168.02,2024-08-20,133,0,0.0,Very Low,0.17,Beauty,PROD12405,0.11
CUST002721,35.0,Female,Mumbai,Mobile,2023-06-03,66,14,1,0,3,1,30.55,30.2,2024-12-15,16,1,30.55,Very Low,0.36,Fashion,PROD60486,0.25
CUST002722,44.0,Male,,Desktop,2021-06-15,72,23,19,22,6,0,0.0,38.77,2024-09-10,112,0,0.0,Very Low,0.11,Fashion,PROD80071,0.38
CUST002723,32.0,Female,Bangalore,Desktop,2021-01-03,47,16,28,0,3,2,111.76,57.85,2024-10-07,85,2,111.76,Low,0.0,Home,PROD14224,0.2
CUST002724,53.0,Male,Delhi,,2023-11-11,23,14,3,0,2,2,96.425,50.75,2024-12-26,5,2,96.425,Very Low,0.05,Books,PROD19767,0.17
CUST002725,47.0,Female,Mumbai,Mobile,2024-08-22,26,23,16,0,4,1,48.92,48.57,2024-10-02,90,1,48.92,Very Low,0.26,,PROD94815,0.22
CUST002726,35.0,Female,Delhi,Mobile,2022-10-04,68,26,22,36,13,2,59.54,29.42,2024-11-22,39,2,59.54,Low,0.2,Fashion,PROD66942,0.41
CUST002727,37.0,Male,Mumbai,Mobile,2024-03-22,57,14,23,54,15,1,170.78,157.96,2024-10-27,65,1,170.78,Low,0.13,Electronics,PROD55329,0.46
CUST002728,24.0,Female,Pune,Mobile,2023-08-25,1,17,12,28,10,1,42.7405,44.99,2024-09-25,97,1,42.7405,Very Low,0.0,Electronics,PROD86661,0.22
CUST002729,31.0,Male,Bangalore,Mobile,2023-10-03,62,17,24,29,4,0,0.0,52.12,2024-05-30,215,0,0.0,Low,0.12,Electronics,PROD58845,0.24
CUST002730,63.0,Female,Chennai,Mobile,2022-09-06,77,7,31,12,9,0,0.0,260.37,2024-03-29,277,0,0.0,Low,0.0,Beauty,PROD81251,0.31
CUST002731,22.0,Female,Delhi,Desktop,2023-03-05,101,33,2,0,1,2,432.89,221.52,2024-10-14,78,2,432.89,Very Low,0.54,Books,PROD20969,0.27
CUST002732,55.0,Female,Kolkata,Mobile,2023-10-06,49,13,27,20,5,0,0.0,65.57,2024-05-08,237,0,0.0,Very Low,0.26,Fashion,PROD39975,0.29
